fen,side,wdl,dtz
8/8/8/8/2B3k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/2B3k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/4B1k1/8/8/BK6 w - - 0 1,w,2,26
8/8/8/8/4B1k1/8/8/BK6 b - - 0 1,b,-2,-29
8/8/8/8/4B1k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/4B1k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/1B6/6k1/8/8/BK6 w - - 0 1,w,2,28
8/8/8/1B6/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/8/8/1B6/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/1B6/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/3B4/6k1/8/8/BK6 w - - 0 1,w,2,28
8/8/8/3B4/6k1/8/8/BK6 b - - 0 1,b,-2,-29
8/8/8/3B4/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/3B4/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/5B2/6k1/8/8/BK6 b - - 0 1,b,0,0
8/8/8/5B2/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/7B/6k1/8/8/BK6 b - - 0 1,b,0,0
8/8/8/7B/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/B7/8/6k1/8/8/BK6 w - - 0 1,w,2,28
8/8/B7/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/8/B7/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/B7/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/2B5/8/6k1/8/8/BK6 w - - 0 1,w,2,30
8/8/2B5/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/8/2B5/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/2B5/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/4B3/8/6k1/8/8/BK6 b - - 0 1,b,-2,-29
8/8/4B3/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/6B1/8/6k1/8/8/BK6 w - - 0 1,w,2,28
8/8/6B1/8/6k1/8/8/BK6 b - - 0 1,b,-2,-29
8/8/6B1/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/6B1/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/1B6/8/8/6k1/8/8/BK6 w - - 0 1,w,2,30
8/1B6/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/1B6/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/1B6/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/3B4/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/3B4/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/5B2/8/8/6k1/8/8/BK6 w - - 0 1,w,2,28
8/5B2/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
8/5B2/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/5B2/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/7B/8/8/6k1/8/8/BK6 w - - 0 1,w,2,26
8/7B/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-29
8/7B/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/7B/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
B7/8/8/8/6k1/8/8/BK6 w - - 0 1,w,2,30
B7/8/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
B7/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
B7/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
2B5/8/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-31
2B5/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
4B3/8/8/8/6k1/8/8/BK6 w - - 0 1,w,2,30
4B3/8/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-33
4B3/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
4B3/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
6B1/8/8/8/6k1/8/8/BK6 w - - 0 1,w,2,28
6B1/8/8/8/6k1/8/8/BK6 b - - 0 1,b,-2,-29
6B1/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
6B1/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/8/8/1KBB4 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/8/1KB5 w - - 0 1,w,0,0
8/8/8/8/6k1/8/8/1KB5 b - - 0 1,b,0,0
8/8/8/8/6k1/8/8/1KB2B2 w - - 0 1,w,2,24
8/8/8/8/6k1/8/8/1KB2B2 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/8/1KB4B w - - 0 1,w,2,24
8/8/8/8/6k1/8/8/1KB4B b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/B7/1KB5 w - - 0 1,w,2,26
8/8/8/8/6k1/8/B7/1KB5 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/2B5/1KB5 w - - 0 1,w,2,24
8/8/8/8/6k1/8/2B5/1KB5 b - - 0 1,b,-2,-25
8/8/8/8/6k1/8/4B3/1KB5 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/6B1/1KB5 w - - 0 1,w,2,24
8/8/8/8/6k1/8/6B1/1KB5 b - - 0 1,b,-2,-31
8/8/8/8/6k1/1B6/8/1KB5 w - - 0 1,w,2,26
8/8/8/8/6k1/1B6/8/1KB5 b - - 0 1,b,-2,-31
8/8/8/8/6k1/3B4/8/1KB5 w - - 0 1,w,2,22
8/8/8/8/6k1/3B4/8/1KB5 b - - 0 1,b,-2,-23
8/8/8/8/6k1/5B2/8/1KB5 b - - 0 1,b,0,0
8/8/8/8/6k1/7B/8/1KB5 b - - 0 1,b,0,0
8/8/8/8/B5k1/8/8/1KB5 w - - 0 1,w,2,26
8/8/8/8/B5k1/8/8/1KB5 b - - 0 1,b,-2,-33
8/8/8/8/2B3k1/8/8/1KB5 w - - 0 1,w,2,24
8/8/8/8/2B3k1/8/8/1KB5 b - - 0 1,b,-2,-31
8/8/8/8/4B1k1/8/8/1KB5 w - - 0 1,w,2,22
8/8/8/8/4B1k1/8/8/1KB5 b - - 0 1,b,-2,-23
8/8/8/1B6/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/8/8/1B6/6k1/8/8/1KB5 b - - 0 1,b,-2,-33
8/8/8/3B4/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/8/8/3B4/6k1/8/8/1KB5 b - - 0 1,b,-2,-31
8/8/8/5B2/6k1/8/8/1KB5 b - - 0 1,b,0,0
8/8/8/7B/6k1/8/8/1KB5 b - - 0 1,b,0,0
8/8/B7/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/8/B7/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-33
8/8/2B5/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/8/2B5/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-33
8/8/4B3/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-25
8/8/6B1/8/6k1/8/8/1KB5 w - - 0 1,w,2,22
8/8/6B1/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-23
8/1B6/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/1B6/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-31
8/3B4/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-25
8/5B2/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/5B2/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-33
8/7B/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
8/7B/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-25
B7/8/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
B7/8/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-31
2B5/8/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-25
4B3/8/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,24
4B3/8/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-33
6B1/8/8/8/6k1/8/8/1KB5 w - - 0 1,w,2,26
6B1/8/8/8/6k1/8/8/1KB5 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/8/1K1BB3 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/8/1K2B3 w - - 0 1,w,0,0
8/8/8/8/6k1/8/8/1K2B3 b - - 0 1,b,0,0
8/8/8/8/6k1/8/8/1K1B2B1 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/8/1K4B1 w - - 0 1,w,0,0
8/8/8/8/6k1/8/8/1K4B1 b - - 0 1,b,0,0
8/8/8/8/6k1/8/1B6/1K1B4 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/1B6/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/8/1B6/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/8/3B4/1K1B4 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/3B4/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/8/3B4/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/8/5B2/1K1B4 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/5B2/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/8/5B2/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/8/7B/1K1B4 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/7B/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/8/7B/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/B7/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/8/6k1/B7/8/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/B7/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/2B5/8/1K1B4 b - - 0 1,b,-2,-31
8/8/8/8/6k1/2B5/8/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/2B5/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/4B3/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/8/6k1/4B3/8/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/4B3/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/6B1/8/1K1B4 b - - 0 1,b,0,0
8/8/8/8/6k1/6B1/8/1K6 w - - 0 1,w,0,0
8/8/8/8/6k1/6B1/8/1K6 b - - 0 1,b,0,0
8/8/8/8/1B4k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/8/1B4k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/1B4k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/3B2k1/8/8/1K1B4 b - - 0 1,b,-2,-31
8/8/8/8/3B2k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/3B2k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/5Bk1/8/8/1K1B4 b - - 0 1,b,0,0
8/8/8/8/5Bk1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/5Bk1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6kB/8/8/1K1B4 b - - 0 1,b,0,0
8/8/8/8/6kB/8/8/1K6 w - - 0 1,w,0,0
8/8/8/8/6kB/8/8/1K6 b - - 0 1,b,0,0
8/8/8/B7/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/B7/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/B7/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/2B5/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/2B5/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/2B5/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/4B3/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/8/4B3/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/4B3/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/6B1/6k1/8/8/1K1B4 b - - 0 1,b,0,0
8/8/8/6B1/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/8/6B1/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/1B6/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/1B6/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/1B6/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/3B4/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-31
8/8/3B4/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/3B4/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/5B2/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-35
8/8/5B2/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/5B2/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/7B/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/8/7B/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/8/7B/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/B7/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/B7/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/B7/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/2B5/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/2B5/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/2B5/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/4B3/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/4B3/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/4B3/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/6B1/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
8/6B1/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
8/6B1/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
1B6/8/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-31
1B6/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
1B6/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
3B4/8/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
3B4/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
3B4/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
5B2/8/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-33
5B2/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
5B2/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
7B/8/8/8/6k1/8/8/1K1B4 b - - 0 1,b,-2,-31
7B/8/8/8/6k1/8/8/1K6 w - - 0 1,w,0,0
7B/8/8/8/6k1/8/8/1K6 b - - 0 1,b,0,0
8/8/8/8/6k1/8/8/1K2BB2 w - - 0 1,w,2,30
8/8/8/8/6k1/8/8/1K2BB2 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/8/1K2B2B w - - 0 1,w,2,32
8/8/8/8/6k1/8/8/1K2B2B b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/B7/1K2B3 w - - 0 1,w,2,30
8/8/8/8/6k1/8/B7/1K2B3 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/2B5/1K2B3 w - - 0 1,w,2,26
8/8/8/8/6k1/8/2B5/1K2B3 b - - 0 1,b,-2,-29
8/8/8/8/6k1/8/4B3/1K2B3 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/6B1/1K2B3 w - - 0 1,w,2,30
8/8/8/8/6k1/8/6B1/1K2B3 b - - 0 1,b,-2,-31
8/8/8/8/6k1/1B6/8/1K2B3 w - - 0 1,w,2,30
8/8/8/8/6k1/1B6/8/1K2B3 b - - 0 1,b,-2,-31
8/8/8/8/6k1/3B4/8/1K2B3 w - - 0 1,w,2,24
8/8/8/8/6k1/3B4/8/1K2B3 b - - 0 1,b,-2,-29
8/8/8/8/6k1/5B2/8/1K2B3 b - - 0 1,b,0,0
8/8/8/8/6k1/7B/8/1K2B3 b - - 0 1,b,0,0
8/8/8/8/B5k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/8/8/B5k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/8/8/8/2B3k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/8/8/2B3k1/8/8/1K2B3 b - - 0 1,b,-2,-31
8/8/8/8/4B1k1/8/8/1K2B3 w - - 0 1,w,2,24
8/8/8/8/4B1k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/8/8/1B6/6k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/8/1B6/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/8/8/3B4/6k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/8/3B4/6k1/8/8/1K2B3 b - - 0 1,b,-2,-31
8/8/8/5B2/6k1/8/8/1K2B3 b - - 0 1,b,0,0
8/8/8/7B/6k1/8/8/1K2B3 b - - 0 1,b,0,0
8/8/B7/8/6k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/B7/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/8/2B5/8/6k1/8/8/1K2B3 w - - 0 1,w,2,30
8/8/2B5/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/8/4B3/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-31
8/8/6B1/8/6k1/8/8/1K2B3 w - - 0 1,w,2,24
8/8/6B1/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/1B6/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,30
8/1B6/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-31
8/3B4/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/5B2/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,32
8/5B2/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
8/7B/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,26
8/7B/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-31
B7/8/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,32
B7/8/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
2B5/8/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
4B3/8/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,30
4B3/8/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-33
6B1/8/8/8/6k1/8/8/1K2B3 w - - 0 1,w,2,30
6B1/8/8/8/6k1/8/8/1K2B3 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/8/1K3BB1 w - - 0 1,w,2,30
8/8/8/8/6k1/8/8/1K3BB1 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/1B6/1K3B2 w - - 0 1,w,2,28
8/8/8/8/6k1/8/1B6/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/3B4/1K3B2 w - - 0 1,w,2,24
8/8/8/8/6k1/8/3B4/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/5B2/1K3B2 w - - 0 1,w,2,30
8/8/8/8/6k1/8/5B2/1K3B2 b - - 0 1,b,-2,-35
8/8/8/8/6k1/8/7B/1K3B2 w - - 0 1,w,2,28
8/8/8/8/6k1/8/7B/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/6k1/B7/8/1K3B2 w - - 0 1,w,2,30
8/8/8/8/6k1/B7/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/8/6k1/2B5/8/1K3B2 w - - 0 1,w,2,28
8/8/8/8/6k1/2B5/8/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/6k1/4B3/8/1K3B2 w - - 0 1,w,2,26
8/8/8/8/6k1/4B3/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/8/6k1/6B1/8/1K3B2 w - - 0 1,w,2,32
8/8/8/8/6k1/6B1/8/1K3B2 b - - 0 1,b,0,0
8/8/8/8/1B4k1/8/8/1K3B2 w - - 0 1,w,2,30
8/8/8/8/1B4k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/8/3B2k1/8/8/1K3B2 w - - 0 1,w,2,28
8/8/8/8/3B2k1/8/8/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/5Bk1/8/8/1K3B2 w - - 0 1,w,2,32
8/8/8/8/5Bk1/8/8/1K3B2 b - - 0 1,b,0,0
8/8/8/8/6kB/8/8/1K3B2 w - - 0 1,w,2,34
8/8/8/8/6kB/8/8/1K3B2 b - - 0 1,b,0,0
8/8/8/B7/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/8/8/B7/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/2B5/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/8/8/2B5/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/4B3/6k1/8/8/1K3B2 w - - 0 1,w,2,28
8/8/8/4B3/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/8/6B1/6k1/8/8/1K3B2 w - - 0 1,w,2,32
8/8/8/6B1/6k1/8/8/1K3B2 b - - 0 1,b,0,0
8/8/1B6/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/8/1B6/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/3B4/8/6k1/8/8/1K3B2 w - - 0 1,w,2,28
8/8/3B4/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-31
8/8/5B2/8/6k1/8/8/1K3B2 w - - 0 1,w,2,28
8/8/5B2/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/8/7B/8/6k1/8/8/1K3B2 w - - 0 1,w,2,26
8/8/7B/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/B7/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/B7/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
8/2B5/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/2B5/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-31
8/4B3/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
8/4B3/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-35
8/6B1/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,28
8/6B1/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-31
1B6/8/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,28
1B6/8/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-31
3B4/8/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
3B4/8/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
5B2/8/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,30
5B2/8/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-33
7B/8/8/8/6k1/8/8/1K3B2 w - - 0 1,w,2,28
7B/8/8/8/6k1/8/8/1K3B2 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/8/1K4BB w - - 0 1,w,2,32
8/8/8/8/6k1/8/8/1K4BB b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/B7/1K4B1 w - - 0 1,w,2,30
8/8/8/8/6k1/8/B7/1K4B1 b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/2B5/1K4B1 w - - 0 1,w,2,28
8/8/8/8/6k1/8/2B5/1K4B1 b - - 0 1,b,-2,-29
8/8/8/8/6k1/8/4B3/1K4B1 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/6B1/1K4B1 w - - 0 1,w,2,30
8/8/8/8/6k1/8/6B1/1K4B1 b - - 0 1,b,-2,-33
8/8/8/8/6k1/1B6/8/1K4B1 w - - 0 1,w,2,30
8/8/8/8/6k1/1B6/8/1K4B1 b - - 0 1,b,-2,-31
8/8/8/8/6k1/3B4/8/1K4B1 w - - 0 1,w,2,26
8/8/8/8/6k1/3B4/8/1K4B1 b - - 0 1,b,-2,-29
8/8/8/8/6k1/5B2/8/1K4B1 b - - 0 1,b,0,0
8/8/8/8/6k1/7B/8/1K4B1 b - - 0 1,b,0,0
8/8/8/8/B5k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/8/8/B5k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/8/8/2B3k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/8/8/2B3k1/8/8/1K4B1 b - - 0 1,b,-2,-31
8/8/8/8/4B1k1/8/8/1K4B1 w - - 0 1,w,2,22
8/8/8/8/4B1k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/8/1B6/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/8/1B6/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/8/3B4/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/8/3B4/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
8/8/8/5B2/6k1/8/8/1K4B1 b - - 0 1,b,0,0
8/8/8/7B/6k1/8/8/1K4B1 b - - 0 1,b,0,0
8/8/B7/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/B7/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/2B5/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/8/2B5/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
8/8/4B3/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/6B1/8/6k1/8/8/1K4B1 w - - 0 1,w,2,26
8/8/6B1/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/1B6/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/1B6/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
8/3B4/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/5B2/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
8/5B2/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/7B/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,28
8/7B/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
B7/8/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
B7/8/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
2B5/8/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-31
4B3/8/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
4B3/8/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
6B1/8/8/8/6k1/8/8/1K4B1 w - - 0 1,w,2,30
6B1/8/8/8/6k1/8/8/1K4B1 b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/1B6/1K5B w - - 0 1,w,2,30
8/8/8/8/6k1/8/1B6/1K5B b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/3B4/1K5B w - - 0 1,w,2,24
8/8/8/8/6k1/8/3B4/1K5B b - - 0 1,b,-2,-31
8/8/8/8/6k1/8/5B2/1K5B w - - 0 1,w,2,32
8/8/8/8/6k1/8/5B2/1K5B b - - 0 1,b,-2,-33
8/8/8/8/6k1/8/7B/1K5B w - - 0 1,w,2,30
8/8/8/8/6k1/8/7B/1K5B b - - 0 1,b,-2,-31
8/8/8/8/6k1/B7/8/1K5B w - - 0 1,w,2,30
8/8/8/8/6k1/B7/8/1K5B b - - 0 1,b,-2,-31
8/8/8/8/6k1/2B5/8/1K5B w - - 0 1,w,2,30
8/8/8/8/6k1/2B5/8/1K5B b - - 0 1,b,-2,-31
